,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,author_id,text_name,full_text_url,processed
0,0,0,0.0,abaza_k_k,text_1890_kazaki-oldorfo,http://az.lib.ru/a/abaza_k_k/text_1890_kazaki-oldorfo.shtml,1
1,1,1,1.0,abaza_k_k,text_1905_beliy_general_skobelev,http://az.lib.ru/a/abaza_k_k/text_1905_beliy_general_skobelev.shtml,1
2,2,2,2.0,abaza_k_k,text_1989_abaza_bio,http://az.lib.ru/a/abaza_k_k/text_1989_abaza_bio.shtml,1
3,3,3,3.0,abeljar_p,text_1902_historia_calamitatum-oldorfo,http://az.lib.ru/a/abeljar_p/text_1902_historia_calamitatum-oldorfo.shtml,1
4,4,4,4.0,abeljar_p,text_1959_dialogus_inter_philosophum_judaeum_et_christianum,http://az.lib.ru/a/abeljar_p/text_1959_dialogus_inter_philosophum_judaeum_et_christianum.shtml,1
5,5,5,5.0,abeljar_p,text_1962_about,http://az.lib.ru/a/abeljar_p/text_1962_about.shtml,1
6,6,6,6.0,abelxdjaew_d_a,text_1913_poe,http://az.lib.ru/a/abelxdjaew_d_a/text_1913_poe.shtml,0
7,7,7,7.0,abelxdjaew_d_a,text_1894_soldat_antip-oldorfo,http://az.lib.ru/a/abelxdjaew_d_a/text_1894_soldat_antip-oldorfo.shtml,1
8,8,8,8.0,abelxdjaew_d_a,text_1897_starshiy_rabochiy-oldorfo,http://az.lib.ru/a/abelxdjaew_d_a/text_1897_starshiy_rabochiy-oldorfo.shtml,1
9,9,9,9.0,abelxdjaew_d_a,text_1914_lilii_oldorfo,http://az.lib.ru/a/abelxdjaew_d_a/text_1914_lilii_oldorfo.shtml,1
10,10,10,10.0,abelxdjaew_d_a,text_1915_ten_veka_sego_oldorfo,http://az.lib.ru/a/abelxdjaew_d_a/text_1915_ten_veka_sego_oldorfo.shtml,1
11,11,11,11.0,abelxdjaew_d_a,text_1992_about,http://az.lib.ru/a/abelxdjaew_d_a/text_1992_about.shtml,0
12,12,12,12.0,ablesimow_a_o,text_0040,http://az.lib.ru/a/ablesimow_a_o/text_0040.shtml,1
13,13,13,13.0,ablesimow_a_o,text_1759_stihi_v_pchele,http://az.lib.ru/a/ablesimow_a_o/text_1759_stihi_v_pchele.shtml,0
14,14,14,14.0,ablesimow_a_o,text_1780_byli,http://az.lib.ru/a/ablesimow_a_o/text_1780_byli.shtml,1
15,15,15,15.0,ablesimow_a_o,text_1781_basni,http://az.lib.ru/a/ablesimow_a_o/text_1781_basni.shtml,1
16,16,16,16.0,ablesimow_a_o,text_1894_skazki,http://az.lib.ru/a/ablesimow_a_o/text_1894_skazki.shtml,1
17,17,17,17.0,ablesimow_a_o,text_0030-1,http://az.lib.ru/a/ablesimow_a_o/text_0030-1.shtml,1
18,18,18,18.0,ablesimow_a_o,text_1779_schastie_po_zhrebiu_oldorfo,http://az.lib.ru/a/ablesimow_a_o/text_1779_schastie_po_zhrebiu_oldorfo.shtml,1
19,19,19,19.0,ablesimow_a_o,text_1780_stranniki_oldorfo,http://az.lib.ru/a/ablesimow_a_o/text_1780_stranniki_oldorfo.shtml,1
20,20,20,20.0,ablesimow_a_o,text_1782_pohod,http://az.lib.ru/a/ablesimow_a_o/text_1782_pohod.shtml,1
21,21,21,21.0,ablesimow_a_o,text_1769_pisma,http://az.lib.ru/a/ablesimow_a_o/text_1769_pisma.shtml,1
22,22,22,22.0,ablesimow_a_o,text_0010,http://az.lib.ru/a/ablesimow_a_o/text_0010.shtml,1
23,23,23,23.0,ablesimow_a_o,text_1781_oda,http://az.lib.ru/a/ablesimow_a_o/text_1781_oda.shtml,1
24,24,24,24.0,ablesimow_a_o,text_0020,http://az.lib.ru/a/ablesimow_a_o/text_0020.shtml,1
25,25,25,25.0,abramow_j_w,text_1881_babushka_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1881_babushka_oldorfo.shtml,1
26,26,26,26.0,abramow_j_w,text_1882_ischschy_pravdy_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1882_ischschy_pravdy_oldorfo.shtml,1
27,27,27,27.0,abramow_j_w,text_1882_kak_iskali_voli_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1882_kak_iskali_voli_oldorfo.shtml,1
28,28,28,28.0,abramow_j_w,text_1891_columb,http://az.lib.ru/a/abramow_j_w/text_1891_columb.shtml,1
29,29,29,29.0,abramow_j_w,text_1891_franklin,http://az.lib.ru/a/abramow_j_w/text_1891_franklin.shtml,1
30,30,30,30.0,abramow_j_w,text_1891_karazin,http://az.lib.ru/a/abramow_j_w/text_1891_karazin.shtml,1
31,31,31,31.0,abramow_j_w,text_1891_stenley,http://az.lib.ru/a/abramow_j_w/text_1891_stenley.shtml,1
32,32,32,32.0,abramow_j_w,text_1892_faradey,http://az.lib.ru/a/abramow_j_w/text_1892_faradey.shtml,1
33,33,33,33.0,abramow_j_w,text_1893_fulton,http://az.lib.ru/a/abramow_j_w/text_1893_fulton.shtml,1
34,34,34,34.0,abramow_j_w,text_1893_jefferson,http://az.lib.ru/a/abramow_j_w/text_1893_jefferson.shtml,1
35,35,35,35.0,abramow_j_w,text_1893_pestalozzi,http://az.lib.ru/a/abramow_j_w/text_1893_pestalozzi.shtml,1
36,36,36,36.0,abramow_j_w,text_1881_programma_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1881_programma_oldorfo.shtml,1
37,37,37,37.0,abramow_j_w,text_1882_01_o_veroterpimosti_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1882_01_o_veroterpimosti_oldorfo.shtml,1
38,38,38,38.0,abramow_j_w,text_1882_02_o_veroterpimosti_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1882_02_o_veroterpimosti_oldorfo.shtml,1
39,39,39,39.0,abramow_j_w,text_1883_bosaya_konanda_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1883_bosaya_konanda_oldorfo.shtml,1
40,40,40,40.0,abramow_j_w,text_1883_krestiansky_kredit_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1883_krestiansky_kredit_oldorfo.shtml,1
41,41,41,41.0,abramow_j_w,text_1883_meschane_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1883_meschane_oldorfo.shtml,1
42,42,42,42.0,abramow_j_w,text_1884_03_vnutr_obozrenie_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1884_03_vnutr_obozrenie_oldorfo.shtml,1
43,43,43,43.0,abramow_j_w,text_1884_04_vnutr_obozrenie_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1884_04_vnutr_obozrenie_oldorfo.shtml,1
44,44,44,44.0,abramow_j_w,text_1884_m_m_kovalevsky_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1884_m_m_kovalevsky_oldorfo.shtml,1
45,45,45,45.0,abramow_j_w,text_1884_vygovskie_pionery_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1884_vygovskie_pionery_oldorfo.shtml,1
46,46,46,46.0,abramow_j_w,text_1888_01_ocherki_zemstva_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1888_01_ocherki_zemstva_oldorfo.shtml,1
47,47,47,47.0,abramow_j_w,text_1888_02_ocherki_zemstva_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1888_02_ocherki_zemstva_oldorfo.shtml,1
48,48,48,48.0,abramow_j_w,text_1888_03_ocherki_zemstva_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1888_03_ocherki_zemstva_oldorfo.shtml,1
49,49,49,49.0,abramow_j_w,text_1888_04_ocherki_zemstva_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1888_04_ocherki_zemstva_oldorfo.shtml,1
50,50,50,50.0,abramow_j_w,text_1888_12_ocherki_zemstva_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1888_12_ocherki_zemstva_oldorfo.shtml,1
51,51,51,51.0,abramow_j_w,text_1889_02_ocherki_zemstva_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1889_02_ocherki_zemstva_oldorfo.shtml,1
52,52,52,52.0,abramow_j_w,text_1889_03_ocherki_zemstva_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1889_03_ocherki_zemstva_oldorfo.shtml,1
53,53,53,53.0,abramow_j_w,text_1889_garshin_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1889_garshin_oldorfo.shtml,1
54,54,54,54.0,abramow_j_w,text_1898_nasha_zhizn,http://az.lib.ru/a/abramow_j_w/text_1898_nasha_zhizn.shtml,1
55,55,55,55.0,abramow_j_w,text_1884_pismo_v_red_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1884_pismo_v_red_oldorfo.shtml,1
56,56,56,56.0,abramow_j_w,text_1897_biblipteka_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1897_biblipteka_oldorfo.shtml,0
57,57,57,57.0,abramow_j_w,text_1898_pevetz_toski_oldorfo,http://az.lib.ru/a/abramow_j_w/text_1898_pevetz_toski_oldorfo.shtml,1
58,58,58,58.0,abramow_j_w,text_0010,http://az.lib.ru/a/abramow_j_w/text_0010.shtml,1
59,59,59,59.0,abramow_j_w,text_abramov-bibliografia,http://az.lib.ru/a/abramow_j_w/text_abramov-bibliografia.shtml,1
60,60,60,60.0,abramowakalickaja_w_p,text_1928_fedor_sologub_v_vytegre,http://az.lib.ru/a/abramowakalickaja_w_p/text_1928_fedor_sologub_v_vytegre.shtml,1
61,61,61,61.0,abramowakalickaja_w_p,text_1948_iz_vospominaniy,http://az.lib.ru/a/abramowakalickaja_w_p/text_1948_iz_vospominaniy.shtml,1
62,62,62,62.0,abramowich_n_j,text_1907_poe_oldorfo,http://az.lib.ru/a/abramowich_n_j/text_1907_poe_oldorfo.shtml,0
63,63,63,63.0,abramowich_n_j,text_1908_noch_severnoy_vesny,http://az.lib.ru/a/abramowich_n_j/text_1908_noch_severnoy_vesny.shtml,1
64,64,64,64.0,abramowich_n_j,text_1913_poema_yunosti_abelyara-oldorfo,http://az.lib.ru/a/abramowich_n_j/text_1913_poema_yunosti_abelyara-oldorfo.shtml,1
65,65,65,65.0,abramowich_n_j,text_1913_v_pridunayskom_gorodke_oldorfo,http://az.lib.ru/a/abramowich_n_j/text_1913_v_pridunayskom_gorodke_oldorfo.shtml,1
66,66,66,66.0,abramowich_n_j,text_1918_elloli,http://az.lib.ru/a/abramowich_n_j/text_1918_elloli.shtml,1
67,67,67,67.0,abramowich_n_j,text_0020,http://az.lib.ru/a/abramowich_n_j/text_0020.shtml,1
68,68,68,68.0,abramowich_n_j,text_1904_lirika_gippius,http://az.lib.ru/a/abramowich_n_j/text_1904_lirika_gippius.shtml,1
69,69,69,69.0,abramowich_n_j,text_1907_brusov_oldorfo,http://az.lib.ru/a/abramowich_n_j/text_1907_brusov_oldorfo.shtml,0
70,70,70,70.0,abramowich_n_j,text_1907_gorodetzky_olodrfo,http://az.lib.ru/a/abramowich_n_j/text_1907_gorodetzky_olodrfo.shtml,0
71,71,71,71.0,abramowich_n_j,text_1908_sergeev_oldorfo,http://az.lib.ru/a/abramowich_n_j/text_1908_sergeev_oldorfo.shtml,0
72,72,72,72.0,abramowich_n_j,text_1909_andreev_i_zaytzev,http://az.lib.ru/a/abramowich_n_j/text_1909_andreev_i_zaytzev.shtml,1
73,73,73,73.0,abramowich_n_j,text_1909_gippius,http://az.lib.ru/a/abramowich_n_j/text_1909_gippius.shtml,1
74,74,74,74.0,abramowich_n_j,text_1910_averchenko,http://az.lib.ru/a/abramowich_n_j/text_1910_averchenko.shtml,0
75,75,75,75.0,abramowich_n_j,text_1910_dikkens_oldorfo,http://az.lib.ru/a/abramowich_n_j/text_1910_dikkens_oldorfo.shtml,1
76,76,76,76.0,abramowich_n_j,text_1913_hudozhniki_satanizma_oldorfo,http://az.lib.ru/a/abramowich_n_j/text_1913_hudozhniki_satanizma_oldorfo.shtml,1
77,77,77,77.0,abramowich_n_j,text_1914_hristos_dostoevskago_oldorfo,http://az.lib.ru/a/abramowich_n_j/text_1914_hristos_dostoevskago_oldorfo.shtml,1
78,78,78,78.0,abramowich_n_j,text_1916_rozanov,http://az.lib.ru/a/abramowich_n_j/text_1916_rozanov.shtml,1
79,79,79,79.0,abramowich_n_j,text_1913_zhenschina_oldorfo,http://az.lib.ru/a/abramowich_n_j/text_1913_zhenschina_oldorfo.shtml,1
80,80,80,80.0,abramowich_n_j,text_0010,http://az.lib.ru/a/abramowich_n_j/text_0010.shtml,0
81,81,81,81.0,abu_e,text_1880_le_roman_dun_brave_homme-oldorfo,http://az.lib.ru/a/abu_e/text_1880_le_roman_dun_brave_homme-oldorfo.shtml,1
82,82,82,82.0,abu_e,text_nos_nekoego_notariusa_oldorfo,http://az.lib.ru/a/abu_e/text_nos_nekoego_notariusa_oldorfo.shtml,1
83,83,83,83.0,abu_e,text_1883_rech_o_turgeneve,http://az.lib.ru/a/abu_e/text_1883_rech_o_turgeneve.shtml,1
84,84,84,84.0,abu_e,text_1860_pismo_viardo,http://az.lib.ru/a/abu_e/text_1860_pismo_viardo.shtml,0
85,85,85,85.0,abu_e,text_1962_about,http://az.lib.ru/a/abu_e/text_1962_about.shtml,0
86,86,86,86.0,abu_e,text_bibliografia,http://az.lib.ru/a/abu_e/text_bibliografia.shtml,0
87,87,87,87.0,achair_a_a,text_1942_poe,http://az.lib.ru/a/achair_a_a/text_1942_poe.shtml,1
88,88,88,88.0,adamow_g,text_0040,http://az.lib.ru/a/adamow_g/text_0040.shtml,1
89,89,89,89.0,adamow_g,text_0050,http://az.lib.ru/a/adamow_g/text_0050.shtml,1
90,90,90,90.0,adamow_g,text_0060,http://az.lib.ru/a/adamow_g/text_0060.shtml,1
91,91,91,91.0,adamow_g,text_0070,http://az.lib.ru/a/adamow_g/text_0070.shtml,1
92,92,92,92.0,adamow_g,text_0080,http://az.lib.ru/a/adamow_g/text_0080.shtml,1
93,93,93,93.0,adamow_g,text_0090,http://az.lib.ru/a/adamow_g/text_0090.shtml,1
94,94,94,94.0,adamow_g,text_0100,http://az.lib.ru/a/adamow_g/text_0100.shtml,1
95,95,95,95.0,adamow_g,text_0030,http://az.lib.ru/a/adamow_g/text_0030.shtml,1
96,96,96,96.0,adamow_g,text_0010,http://az.lib.ru/a/adamow_g/text_0010.shtml,1
97,97,97,97.0,adamow_g,text_1939_naucnaya_fantastika,http://az.lib.ru/a/adamow_g/text_1939_naucnaya_fantastika.shtml,1
98,98,98,98.0,adamow_g,text_0020,http://az.lib.ru/a/adamow_g/text_0020.shtml,1
99,99,99,99.0,adamowich_m_p,text_1911_otbitaya_turma_oldorfo,http://az.lib.ru/a/adamowich_m_p/text_1911_otbitaya_turma_oldorfo.shtml,1
100,100,100,100.0,adamowich_m_p,text_1911_08_elektron_oldorfo,http://az.lib.ru/a/adamowich_m_p/text_1911_08_elektron_oldorfo.shtml,1
101,101,101,101.0,adamowich_m_p,text_1960_bio,http://az.lib.ru/a/adamowich_m_p/text_1960_bio.shtml,0
102,102,102,102.0,adams_g,text_1882_democracy-oldorfo,http://az.lib.ru/a/adams_g/text_1882_democracy-oldorfo.shtml,1
103,103,103,103.0,adams_g,text_1978_about,http://az.lib.ru/a/adams_g/text_1978_about.shtml,0
104,104,104,104.0,adan_p,text_1912_stephanie-oldorfo,http://az.lib.ru/a/adan_p/text_1912_stephanie-oldorfo.shtml,1
105,105,105,105.0,adan_p,text_1962_about,http://az.lib.ru/a/adan_p/text_1962_about.shtml,1
106,106,106,106.0,adeler_a,text_1905_mayerling-oldorfo,http://az.lib.ru/a/adeler_a/text_1905_mayerling-oldorfo.shtml,1
107,107,107,107.0,adrianow_s_a,text_0020,http://az.lib.ru/a/adrianow_s_a/text_0020.shtml,1
108,108,108,108.0,adrianow_s_a,text_1909_10_krit_nabroski,http://az.lib.ru/a/adrianow_s_a/text_1909_10_krit_nabroski.shtml,1
109,109,109,109.0,adrianow_s_a,text_1910_07_krit_nabroski,http://az.lib.ru/a/adrianow_s_a/text_1910_07_krit_nabroski.shtml,1
110,110,110,110.0,adrianow_s_a,text_1911_chertova_kukla,http://az.lib.ru/a/adrianow_s_a/text_1911_chertova_kukla.shtml,1
111,111,111,111.0,adrianow_s_a,text_1911_primechanie_k_perepiske,http://az.lib.ru/a/adrianow_s_a/text_1911_primechanie_k_perepiske.shtml,1
112,112,112,112.0,adrianow_s_a,text_0010,http://az.lib.ru/a/adrianow_s_a/text_0010.shtml,1
113,113,113,113.0,aduew_n_a,text_1944_tabachny_kapitan,http://az.lib.ru/a/aduew_n_a/text_1944_tabachny_kapitan.shtml,1
114,114,114,114.0,aduew_n_a,text_1963_biblio,http://az.lib.ru/a/aduew_n_a/text_1963_biblio.shtml,0
115,115,115,115.0,aduew_n_a,text_1960_bio,http://az.lib.ru/a/aduew_n_a/text_1960_bio.shtml,0
116,116,116,116.0,afanasxew_a_n,text_1865_poet_vozzrenia_slavyan1,http://az.lib.ru/a/afanasxew_a_n/text_1865_poet_vozzrenia_slavyan1.shtml,1
117,117,117,117.0,afanasxew_a_n,text_1855_skazki1,http://az.lib.ru/a/afanasxew_a_n/text_1855_skazki1.shtml,1
118,118,118,118.0,afanasxew_a_n,text_1855_skazki2,http://az.lib.ru/a/afanasxew_a_n/text_1855_skazki2.shtml,1
119,119,119,119.0,afanasxew_a_n,text_1855_skazki3,http://az.lib.ru/a/afanasxew_a_n/text_1855_skazki3.shtml,1
120,120,120,120.0,afanasxew_a_n,text_1855_01_russ_zhurnaly_oldorfo,http://az.lib.ru/a/afanasxew_a_n/text_1855_01_russ_zhurnaly_oldorfo.shtml,1
121,121,121,121.0,afanasxew_a_n,text_1855_02_russ_zhurnaly_oldorfo,http://az.lib.ru/a/afanasxew_a_n/text_1855_02_russ_zhurnaly_oldorfo.shtml,1
122,122,122,122.0,afanasxew_a_n,text_1855_03_russ_zhurnaly_oldorfo,http://az.lib.ru/a/afanasxew_a_n/text_1855_03_russ_zhurnaly_oldorfo.shtml,1
123,123,123,123.0,afanasxew_a_n,text_1855_arhiv_kalacheva_oldorfo,http://az.lib.ru/a/afanasxew_a_n/text_1855_arhiv_kalacheva_oldorfo.shtml,1
124,124,124,124.0,afanasxew_a_n,text_1855_skazki_oldorfo,http://az.lib.ru/a/afanasxew_a_n/text_1855_skazki_oldorfo.shtml,0
125,125,125,125.0,afanasxew_a_n,text_1869_vozzreniya_oldorfo,http://az.lib.ru/a/afanasxew_a_n/text_1869_vozzreniya_oldorfo.shtml,0
126,126,126,126.0,afanasxew_a_n,text_1989_bio,http://az.lib.ru/a/afanasxew_a_n/text_1989_bio.shtml,1
127,127,127,127.0,afanasxew_l_n,text_1900_poe_oldorfo,http://az.lib.ru/a/afanasxew_l_n/text_1900_poe_oldorfo.shtml,1
128,128,128,128.0,afanasxew_l_n,text_1918_poe,http://az.lib.ru/a/afanasxew_l_n/text_1918_poe.shtml,0
129,129,129,129.0,afanasxew_l_n,text_1918_poe_oldorfo,http://az.lib.ru/a/afanasxew_l_n/text_1918_poe_oldorfo.shtml,1
130,130,130,130.0,afanasxew_l_n,text_1911_bio,http://az.lib.ru/a/afanasxew_l_n/text_1911_bio.shtml,0
131,131,131,131.0,afinogenow_a_n,text_1940_mashenka,http://az.lib.ru/a/afinogenow_a_n/text_1940_mashenka.shtml,1
132,132,132,132.0,afinogenow_a_n,text_1933_zadachi,http://az.lib.ru/a/afinogenow_a_n/text_1933_zadachi.shtml,1
133,133,133,133.0,afinogenow_n_a,text_1917_zapiski_opolchentza_oldorfo,http://az.lib.ru/a/afinogenow_n_a/text_1917_zapiski_opolchentza_oldorfo.shtml,1
134,134,134,134.0,afinogenow_n_a,text_1931_biblio,http://az.lib.ru/a/afinogenow_n_a/text_1931_biblio.shtml,1
135,135,135,135.0,afonin_e_l,text_1911_dolg,http://az.lib.ru/a/afonin_e_l/text_1911_dolg.shtml,0
136,136,136,136.0,afonin_e_l,text_1912_dom_naroda,http://az.lib.ru/a/afonin_e_l/text_1912_dom_naroda.shtml,0
137,137,137,137.0,afonin_e_l,text_1914_pisma_iz_derevni,http://az.lib.ru/a/afonin_e_l/text_1914_pisma_iz_derevni.shtml,1
138,138,138,138.0,afonin_e_l,text_1915_kooperatzia,http://az.lib.ru/a/afonin_e_l/text_1915_kooperatzia.shtml,1
139,139,139,139.0,afonin_e_l,text_1915_koop_narodny_dom,http://az.lib.ru/a/afonin_e_l/text_1915_koop_narodny_dom.shtml,0
140,140,140,140.0,afonin_e_l,text_1915_narodny_teatr,http://az.lib.ru/a/afonin_e_l/text_1915_narodny_teatr.shtml,0
141,141,141,141.0,afonin_e_l,text_1918_gmyrev,http://az.lib.ru/a/afonin_e_l/text_1918_gmyrev.shtml,1
142,142,142,142.0,afonin_e_l,text_1919_surikovtzy,http://az.lib.ru/a/afonin_e_l/text_1919_surikovtzy.shtml,1
143,143,143,143.0,afonin_e_l,text_1919_tri_praznika,http://az.lib.ru/a/afonin_e_l/text_1919_tri_praznika.shtml,1
144,144,144,144.0,afonin_e_l,text_1920_chto_takoe_komunna,http://az.lib.ru/a/afonin_e_l/text_1920_chto_takoe_komunna.shtml,0
145,145,145,145.0,afonin_e_l,text_1920_isk_urala,http://az.lib.ru/a/afonin_e_l/text_1920_isk_urala.shtml,1
146,146,146,146.0,afonin_e_l,text_1920_k_likv_bezgramotnosti,http://az.lib.ru/a/afonin_e_l/text_1920_k_likv_bezgramotnosti.shtml,0
147,147,147,147.0,afonin_e_l,text_1920_k_unym_bortzam,http://az.lib.ru/a/afonin_e_l/text_1920_k_unym_bortzam.shtml,1
148,148,148,148.0,afonin_e_l,text_1920_k_voprosu_o_rabote,http://az.lib.ru/a/afonin_e_l/text_1920_k_voprosu_o_rabote.shtml,1
149,149,149,149.0,afonin_e_l,text_1920_razin,http://az.lib.ru/a/afonin_e_l/text_1920_razin.shtml,0
150,150,150,150.0,afonin_e_l,text_1920_tri_oktyabrya,http://az.lib.ru/a/afonin_e_l/text_1920_tri_oktyabrya.shtml,1
151,151,151,151.0,afonin_e_l,text_1920_zhenschina,http://az.lib.ru/a/afonin_e_l/text_1920_zhenschina.shtml,0
152,152,152,152.0,afonin_e_l,text_1922_osn_polozhenia,http://az.lib.ru/a/afonin_e_l/text_1922_osn_polozhenia.shtml,0
153,153,153,153.0,afonin_e_l,text_1923_ob_iskusstve,http://az.lib.ru/a/afonin_e_l/text_1923_ob_iskusstve.shtml,1
154,154,154,154.0,afonin_e_l,text_1924_ot_druzey,http://az.lib.ru/a/afonin_e_l/text_1924_ot_druzey.shtml,1
155,155,155,155.0,afonin_e_l,text_1990_bio,http://az.lib.ru/a/afonin_e_l/text_1990_bio.shtml,0
156,156,156,156.0,afonin_e_l,text_1924_u_groba,http://az.lib.ru/a/afonin_e_l/text_1924_u_groba.shtml,0
157,157,157,157.0,afonin_e_l,text_1924_matveev,http://az.lib.ru/a/afonin_e_l/text_1924_matveev.shtml,1
158,158,158,158.0,afonin_e_l,text_1924_morozov,http://az.lib.ru/a/afonin_e_l/text_1924_morozov.shtml,1
159,159,159,159.0,afonin_e_l,text_1923_musienko,http://az.lib.ru/a/afonin_e_l/text_1923_musienko.shtml,1
160,160,160,160.0,afonin_e_l,text_1923_piskunov,http://az.lib.ru/a/afonin_e_l/text_1923_piskunov.shtml,0
161,161,161,161.0,afonin_e_l,text_1924_kom_zolota,http://az.lib.ru/a/afonin_e_l/text_1924_kom_zolota.shtml,1
162,162,162,162.0,afonin_e_l,text_1923_hvoschenko,http://az.lib.ru/a/afonin_e_l/text_1923_hvoschenko.shtml,1
163,163,163,163.0,afonin_e_l,text_1924_urtzev,http://az.lib.ru/a/afonin_e_l/text_1924_urtzev.shtml,1
164,164,164,164.0,agafonow_w_k,text_1895_09_foht_oldorfo,http://az.lib.ru/a/agafonow_w_k/text_1895_09_foht_oldorfo.shtml,1
165,165,165,165.0,agafonow_w_k,text_1897_11_nauchnye_novosti_oldorfo,http://az.lib.ru/a/agafonow_w_k/text_1897_11_nauchnye_novosti_oldorfo.shtml,1
166,166,166,166.0,agafonow_w_k,text_1897_kongress_oldorfo,http://az.lib.ru/a/agafonow_w_k/text_1897_kongress_oldorfo.shtml,1
167,167,167,167.0,agafonow_w_k,text_1898_04_nauchnye_novosti_oldorfo,http://az.lib.ru/a/agafonow_w_k/text_1898_04_nauchnye_novosti_oldorfo.shtml,1
168,168,168,168.0,agafonow_w_k,text_1898_05_nauchnye_novosti_oldorfo,http://az.lib.ru/a/agafonow_w_k/text_1898_05_nauchnye_novosti_oldorfo.shtml,1
169,169,169,169.0,agafonow_w_k,text_1898_07_nauchnye_novosti_oldorfo,http://az.lib.ru/a/agafonow_w_k/text_1898_07_nauchnye_novosti_oldorfo.shtml,1
170,170,170,170.0,agafonow_w_k,text_1908_03_polovoy_vopros_oldorfo,http://az.lib.ru/a/agafonow_w_k/text_1908_03_polovoy_vopros_oldorfo.shtml,1
171,171,171,171.0,agafonow_w_k,text_1905_bio,http://az.lib.ru/a/agafonow_w_k/text_1905_bio.shtml,0
172,172,172,172.0,agniwcew_n_j,text_0020,http://az.lib.ru/a/agniwcew_n_j/text_0020.shtml,1
173,173,173,173.0,agniwcew_n_j,text_0030,http://az.lib.ru/a/agniwcew_n_j/text_0030.shtml,1
174,174,174,174.0,agniwcew_n_j,text_0040,http://az.lib.ru/a/agniwcew_n_j/text_0040.shtml,1
175,175,175,175.0,agniwcew_n_j,text_0050,http://az.lib.ru/a/agniwcew_n_j/text_0050.shtml,1
176,176,176,176.0,agniwcew_n_j,text_0060,http://az.lib.ru/a/agniwcew_n_j/text_0060.shtml,1
177,177,177,177.0,agniwcew_n_j,text_0070,http://az.lib.ru/a/agniwcew_n_j/text_0070.shtml,1
178,178,178,178.0,agniwcew_n_j,text_0080,http://az.lib.ru/a/agniwcew_n_j/text_0080.shtml,1
179,179,179,179.0,agniwcew_n_j,text_1913_malenky_felieton,http://az.lib.ru/a/agniwcew_n_j/text_1913_malenky_felieton.shtml,0
180,180,180,180.0,agniwcew_n_j,text_1914_poe,http://az.lib.ru/a/agniwcew_n_j/text_1914_poe.shtml,0
181,181,181,181.0,agniwcew_n_j,text_1928_detskie_stihotvorenia,http://az.lib.ru/a/agniwcew_n_j/text_1928_detskie_stihotvorenia.shtml,1
182,182,182,182.0,agniwcew_n_j,text_0010,http://az.lib.ru/a/agniwcew_n_j/text_0010.shtml,0
183,183,183,183.0,ahmatowa_a_a,text_1912_vecher,http://az.lib.ru/a/ahmatowa_a_a/text_1912_vecher.shtml,1
184,184,184,184.0,ahmatowa_a_a,text_1913_izbrannye_stihi,http://az.lib.ru/a/ahmatowa_a_a/text_1913_izbrannye_stihi.shtml,0
185,185,185,185.0,ahmatowa_a_a,text_1914_chetki,http://az.lib.ru/a/ahmatowa_a_a/text_1914_chetki.shtml,1
186,186,186,186.0,ahmatowa_a_a,text_1914_u_samogo_morya,http://az.lib.ru/a/ahmatowa_a_a/text_1914_u_samogo_morya.shtml,1
187,187,187,187.0,ahmatowa_a_a,text_1917_belaya_staya,http://az.lib.ru/a/ahmatowa_a_a/text_1917_belaya_staya.shtml,1
188,188,188,188.0,ahmatowa_a_a,text_1917_raznye_stihi,http://az.lib.ru/a/ahmatowa_a_a/text_1917_raznye_stihi.shtml,1
189,189,189,189.0,ahmatowa_a_a,text_2021_alfabet_list,http://az.lib.ru/a/ahmatowa_a_a/text_2021_alfabet_list.shtml,1
190,190,190,190.0,ahmatowa_a_a,text_1922_kniga_i_chelovek,http://az.lib.ru/a/ahmatowa_a_a/text_1922_kniga_i_chelovek.shtml,1
191,191,191,191.0,ahmatowa_a_a,text_1914_chetki_oldorfo,http://az.lib.ru/a/ahmatowa_a_a/text_1914_chetki_oldorfo.shtml,0
